路線,路線名稱,站序,中文站點名稱,經度,緯度,去回,英文站點名稱
29B,臺中監獄 - 第一廣場,16,干城二站,120.629135,24.15255333,去程,Gancheng 2nd Stop
29B,臺中監獄 - 第一廣場,17,幼稚園,120.6286933,24.15447333,去程,Kindergarten
29B,臺中監獄 - 第一廣場,18,干城一站,120.630864,24.155506,去程,Gancheng 1st Stop
29B,臺中監獄 - 第一廣場,19,黎明國小,120.6342533,24.15747,去程,Li-Ming El. School
29B,臺中監獄 - 第一廣場,20,黎明市政路口,120.633835,24.16105333,去程,Liming-Shizheng Intersection
29B,臺中監獄 - 第一廣場,21,黎明龍門路口,120.63392,24.162942,去程,Liming-Longmen Intersection
29B,臺中監獄 - 第一廣場,22,西屯區公所,120.6343417,24.16406667,去程,Xitun  District Office
29B,臺中監獄 - 第一廣場,23,黎明環河路口,120.6355467,24.16768167,去程,Liming-Huanzhong Intersection
29B,臺中監獄 - 第一廣場,24,朝馬(黎明路),120.63692,24.17183,去程,Chaoma (Liming Rd.)
29B,臺中監獄 - 第一廣場,25,西屯郵局,120.6375067,24.17653333,去程,Xitun Post Office
29B,臺中監獄 - 第一廣場,26,黎明福科路口,120.63752,24.179593,去程,Liming-Fuke Intersection
29B,臺中監獄 - 第一廣場,27,西屯派出所,120.63827,24.18120833,去程,Xitun Police Station
29B,臺中監獄 - 第一廣場,28,西苑高中,120.640245,24.18614333,去程,Shi Yuan H.S.
29B,臺中監獄 - 第一廣場,29,福星北西苑路口,120.641947,24.187254,去程,Fuxing N. -Xiyuan Intersection
29B,臺中監獄 - 第一廣場,30,僑光科技大學,120.6444067,24.18662167,去程,Overseas Chinese  University
29B,臺中監獄 - 第一廣場,31,漢翔公司(星享道),120.644732,24.183871,去程,AIDC
29B,臺中監獄 - 第一廣場,32,福星西安街口,120.6449817,24.181515,去程,Fuxing-Xian Intersection
29B,臺中監獄 - 第一廣場,33,逢甲大學(福星路),120.64523,24.17923333,去程,Feng Chia U. (Fuxing Rd.)
29B,臺中監獄 - 第一廣場,34,逢甲大學(逢甲路),120.6442719,24.17879295,去程,Feng Chia U. (Fengjia Rd.)
29B,臺中監獄 - 第一廣場,35,大漁池,120.642635,24.1774,去程,Dayuchi
29B,臺中監獄 - 第一廣場,36,下湳仔,120.6435883,24.17644,去程,Xiananzi
29B,臺中監獄 - 第一廣場,37,頂湳仔,120.644465,24.17439333,去程,Dingnanzi
29B,臺中監獄 - 第一廣場,38,西屯河南路口,120.6449433,24.17316833,去程,Xitun-Henan Intersection
29B,臺中監獄 - 第一廣場,39,西屯上石路口,120.6463833,24.171435,去程,Xitun-Shangshi Intersection
29B,臺中監獄 - 第一廣場,40,上石里,120.647347,24.170302,去程,Shangshih Village
29B,臺中監獄 - 第一廣場,41,福星公園,120.649086,24.17103,去程,Fuxing Park
29B,臺中監獄 - 第一廣場,42,長安國小,120.652292,24.169632,去程,Changan El. School
29B,臺中監獄 - 第一廣場,43,文心甘肅路口,120.6557867,24.169135,去程,Wenxin-Gansu Intersection
29B,臺中監獄 - 第一廣場,44,文華高中(文心路),120.6593633,24.17099167,去程,Wen Hua H.S. (Wenxin Rd.)
29B,臺中監獄 - 第一廣場,45,文心河南路口,120.660692,24.171492,去程,Wenxin-Henan Intersection
29B,臺中監獄 - 第一廣場,46,重慶國小,120.66361,24.17237333,去程,Chongqing El. School
29B,臺中監獄 - 第一廣場,47,臺灣日報,120.665895,24.17287,去程,Taiwan Daily News
